"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","names","hgnc_symbol","entrezgene_id"
"22366",5.16231999159347,1.45688511371829,0.289330404887062,5.03536817807645,4.7693124699658e-07,0.000245694441418773,"ENSG00000228293","IDH3B-DT",NA
"22591",2.81557559706033,1.28322748838892,0.31868570780536,4.02662390235794,5.65834290587964e-05,0.0109527020229099,"ENSG00000228809","",NA
"23827",1.76039844482462,1.73413356975411,0.454119308839914,3.81867393875873,0.000134170964936402,0.0200073755195164,"ENSG00000231868","",NA
"24474",11.4894694826299,1.64297510359336,0.322057597960877,5.10149462082538,3.3698160096657e-07,0.00018585689339885,"ENSG00000233421","LINC01783",100132147
"24676",31.4036529530265,1.40559399531981,0.318016332289421,4.41987990113857,9.87557692174919e-06,0.00290226626294501,"ENSG00000233930","KRTAP5-AS1",338651
"24720",4.56126119753402,1.49174001330242,0.386150766037513,3.86310256123511,0.00011195597521988,0.0172574992205638,"ENSG00000234042","",NA
"25074",10.7533575563566,1.1523975480444,0.277499956336971,4.15278461033351,3.28453862225846e-05,0.00742933112412191,"ENSG00000234902",NA,NA
"25177",1.30376963741973,1.26677453623883,0.347000877286373,3.65063784894522,0.000261589867250341,0.031041973177522,"ENSG00000235127","",NA
"25581",4.70889216103871,1.16409369078674,0.318921171048935,3.65009850853748,0.000262139756603186,0.031041973177522,"ENSG00000236115","",NA
"26409",6.97231687616322,1.32275808279679,0.338677687789263,3.90565464005368,9.39706411331119e-05,0.0155281976989608,"ENSG00000238087","FMO8P",NA
"26962",2.24528135262549,1.05406214323521,0.303903365088615,3.46841221362538,0.00052354354610829,0.0499771557177561,"ENSG00000240790","SND1-DT",NA
"26997",1.63817950024353,1.52320751315883,0.405646657452962,3.75501063591398,0.000173334117481046,0.0234975698249895,"ENSG00000240935","PLGLA",NA
"27235",4.33021175459676,1.21945897195689,0.314606165690684,3.87614454179465,0.000106124656482222,0.016783041634483,"ENSG00000241933","DENND6A-DT",101929159
"27561",5.63778940094603,1.38126149037108,0.317675421415695,4.34802756919498,1.37367340118976e-05,0.0038142647226691,"ENSG00000243295","CFAP20DC-DT",NA
"28220",8.5043837156539,2.34338252833436,0.639254116111922,3.66580749231199,0.000246559353579392,0.0298107288102507,"ENSG00000248238","LINC02438",NA
"28438",6.85148526446947,1.5114493942964,0.284803573352744,5.30698887132427,1.11450979501376e-07,7.73661954600761e-05,"ENSG00000248942",NA,NA
"29579",1.74740140453391,2.49670526949811,0.629625323101087,3.96538255037315,7.32783277573291e-05,0.0130330138580194,"ENSG00000252826","RNVU1-23",NA
"30984",1.28169170495443,1.73706365358683,0.446020479178479,3.8945827258567,9.8367917273241e-05,0.0160343687662155,"ENSG00000256947","",NA
"31617",2.12724628872385,1.99395773679334,0.477283078969913,4.17772559860443,2.94438568148213e-05,0.00693256469636452,"ENSG00000258820","",NA
"32118",1.72199466878646,1.66785739767987,0.438004710550348,3.80785264976769,0.00014017875466307,0.0203017159001602,"ENSG00000259788","UAP1-DT",NA
"32644",240.960763678024,1.92638645766625,0.530480770175188,3.63139733986978,0.000281890789604787,0.0322428607132611,"ENSG00000260951",NA,NA
"33475",1.3158597835743,1.78689408439556,0.37783604999897,4.72928426072746,2.25312733974052e-06,0.000863956313834599,"ENSG00000264448","MIR378D2HG",114515521
"34415",4.85953699814168,1.01390801214894,0.228637667189616,4.43456244376423,9.22594766277414e-06,0.00277205302088517,"ENSG00000267783","",NA
"34449",23.0733771509227,1.3268297399623,0.304056002050002,4.36376763167498,1.27841369557868e-05,0.00362475297263301,"ENSG00000267924","",NA
"34709",8.25576970223838,1.61588458156579,0.284395545008448,5.68182100573266,1.33268097083388e-08,1.34141003119285e-05,"ENSG00000269303","GRAMD1A-AS1",NA
"35505",11.1955141146427,1.10338862800837,0.245395562037872,4.4963674927344,6.9124223772956e-06,0.0021703366997668,"ENSG00000271991","TTC32-DT",NA
"35516",3.89518542435936,1.075916632063,0.27452576231944,3.91918274981803,8.88497282381682e-05,0.0149052823263547,"ENSG00000272023","AFF4-DT",NA
"36314",54.3160454753704,1.79115269309264,0.303607615119785,5.89956445060169,3.64462388428635e-09,4.58562021341053e-06,"ENSG00000274210","RNVU1-27",124904621
